"id","Geographic Area Name","total_pop","65_years_and_older_prop","20_to_54_years_prop","high_school_or_higher_prop","median_income_12_months","prop_minority","percent_civilian_pop_with_health_insurance"
"1400000US06085510803","Census Tract 5108.03, Santa Clara County, California",2700,0.188148148148148,0.426666666666667,0.692222222222222,90938,0.135555555555556,94.8
"1400000US06085510900","Census Tract 5109, Santa Clara County, California",5494,0.17601019293775,0.445394976337823,0.721696396068438,97361,0.0899162722970513,95.3
"1400000US06085511000","Census Tract 5110, Santa Clara County, California",6833,0.120737596955949,0.471681545441241,0.678179423386507,120299,0.0579540465388556,98.6
"1400000US06085511100","Census Tract 5111, Santa Clara County, California",5543,0.172469781706657,0.392206386433339,0.693487281255638,140750,0.0602561789644597,99.4
"1400000US06085511200","Census Tract 5112, Santa Clara County, California",4698,0.176458067262665,0.390166028097063,0.720732226479353,135750,0.0278842060451256,99.2
"1400000US06085511301","Census Tract 5113.01, Santa Clara County, California",3888,0.253858024691358,0.418724279835391,0.757716049382716,80598,0.109053497942387,96.3
"1400000US06085511302","Census Tract 5113.02, Santa Clara County, California",3998,0.263131565782891,0.505252626313157,0.850175087543772,73954,0.0965482741370685,98.1
"1400000US06085511400","Census Tract 5114, Santa Clara County, California",3505,0.197432239657632,0.399714693295292,0.710699001426534,148333,0.0542082738944365,99
"1400000US06085511500","Census Tract 5115, Santa Clara County, California",7992,0.215840840840841,0.454204204204204,0.734234234234234,105156,0.0752002002002002,99.3
"1400000US06085511608","Census Tract 5116.08, Santa Clara County, California",3302,0.00121138703815869,0.50030284675954,0.495760145366445,40417,0.287704421562689,97.2
"1400000US06085511609","Census Tract 5116.09, Santa Clara County, California",3407,0.233049603756971,0.51746404461403,0.767243909597887,83506,0.0766069856178456,99.6
"1400000US06085511701","Census Tract 5117.01, Santa Clara County, California",4392,0.268670309653916,0.331056466302368,0.739981785063752,126927,0.0705828779599271,99.3
"1400000US06085511702","Census Tract 5117.02, Santa Clara County, California",2635,0.212523719165085,0.338140417457305,0.721062618595825,126100,0.0478178368121442,98.6
"1400000US06085511704","Census Tract 5117.04, Santa Clara County, California",4789,0.278555021925245,0.33221967007726,0.741699728544581,133804,0.0281896011693464,99.7
"1400000US06085511705","Census Tract 5117.05, Santa Clara County, California",1113,0.213836477987421,0.35759209344115,0.665768194070081,129063,0.0853548966756514,99
"1400000US06085511707","Census Tract 5117.07, Santa Clara County, California",2820,0.35177304964539,0.29822695035461,0.803900709219858,111042,0.0663120567375887,99.4
"1400000US06085511800","Census Tract 5118, Santa Clara County, California",4335,0.146251441753172,0.445444059976932,0.755478662053056,76284,0.0449826989619377,97.6
"1400000US06085511905","Census Tract 5119.05, Santa Clara County, California",3408,0.15669014084507,0.403462441314554,0.654342723004695,110972,0.0551643192488263,98
"1400000US06085511907","Census Tract 5119.07, Santa Clara County, California",4223,0.137579919488515,0.445891546294104,0.660904570210751,105264,0.128344778593417,99.3
"1400000US06085511909","Census Tract 5119.09, Santa Clara County, California",7737,0.197492568178881,0.394726638231873,0.714488819956055,125373,0.0447201757787256,98.1
"1400000US06085511910","Census Tract 5119.10, Santa Clara County, California",3145,0.188871224165342,0.40127186009539,0.701430842607313,141304,0.0575516693163752,98.3
"1400000US06085511911","Census Tract 5119.11, Santa Clara County, California",4934,0.200851236319416,0.451763275233077,0.743818402918525,80973,0.15342521280908,98
"1400000US06085511912","Census Tract 5119.12, Santa Clara County, California",5678,0.172595984501585,0.432370553011624,0.699189855582952,114046,0.0956322648820007,98.6
"1400000US06085511913","Census Tract 5119.13, Santa Clara County, California",4320,0.208101851851852,0.422222222222222,0.692361111111111,95288,0.127546296296296,99.9
"1400000US06085511914","Census Tract 5119.14, Santa Clara County, California",5722,0.217406501223348,0.386927647675638,0.718455085634394,102411,0.130024466969591,99.2
"1400000US06085511915","Census Tract 5119.15, Santa Clara County, California",3664,0.115174672489083,0.486626637554585,0.567139737991266,41625,0.49235807860262,90.6
"1400000US06085511916","Census Tract 5119.16, Santa Clara County, California",4797,0.137794454867626,0.397957056493642,0.654367312903898,92014,0.132999791536377,99.1
"1400000US06085512001","Census Tract 5120.01, Santa Clara County, California",6868,0.104105998835178,0.525334886429819,0.697728596389051,87230,0.236750145602796,97
"1400000US06085512005","Census Tract 5120.05, Santa Clara County, California",6817,0.163708376118527,0.458266099457239,0.68505207569312,66604,0.264339152119701,98.6
"1400000US06085512017","Census Tract 5120.17, Santa Clara County, California",7565,0.0912095175148711,0.503106411103767,0.531791143423662,48510,0.51447455386649,94.7
"1400000US06085512019","Census Tract 5120.19, Santa Clara County, California",4863,0.163684968126671,0.453629446843512,0.659469463294263,63774,0.368702447049147,96.6
"1400000US06085512020","Census Tract 5120.20, Santa Clara County, California",7825,0.0566134185303514,0.653546325878594,0.675527156549521,51185,0.355654952076677,95.8
"1400000US06085512021","Census Tract 5120.21, Santa Clara County, California",6491,0.117393313819134,0.512709906023725,0.623478662763827,58281,0.370050839624095,98.4
"1400000US06085512022","Census Tract 5120.22, Santa Clara County, California",5523,0.149194278471845,0.457722252399059,0.62466051059207,49170,0.363932645301467,94.7
"1400000US06085512023","Census Tract 5120.23, Santa Clara County, California",5553,0.0824779398523321,0.541509094183324,0.594993697100666,47325,0.508914100486224,93.5
"1400000US06085512024","Census Tract 5120.24, Santa Clara County, California",5187,0.132446500867553,0.477347214189319,0.63948332369385,63028,0.317717370348949,93.1
"1400000US06085512025","Census Tract 5120.25, Santa Clara County, California",3124,0.249679897567222,0.431177976952625,0.707106274007682,79821,0.341869398207426,98
"1400000US06085512026","Census Tract 5120.26, Santa Clara County, California",4120,0.132038834951456,0.462135922330097,0.630825242718447,58635,0.477912621359223,96
"1400000US06085512027","Census Tract 5120.27, Santa Clara County, California",4830,0.139337474120083,0.496066252587992,0.643064182194617,64198,0.298136645962733,91.4
"1400000US06085512029","Census Tract 5120.29, Santa Clara County, California",6698,0.148850403105405,0.493580173186026,0.700656912511197,71336,0.339205733054643,93.8
"1400000US06085512030","Census Tract 5120.30, Santa Clara County, California",3350,0.135522388059701,0.457313432835821,0.624776119402985,85417,0.275820895522388,98.1
"1400000US06085512031","Census Tract 5120.31, Santa Clara County, California",4661,0.132589573052993,0.484230851748552,0.680111564042051,60575,0.272902810555675,98.6
"1400000US06085512032","Census Tract 5120.32, Santa Clara County, California",2997,0.173506840173507,0.487487487487487,0.685018351685018,62887,0.329996663329997,98.7
"1400000US06085512033","Census Tract 5120.33, Santa Clara County, California",9884,0.0974301902063942,0.518110076891947,0.683528935653582,62336,0.310704168352894,95.9
"1400000US06085512034","Census Tract 5120.34, Santa Clara County, California",3082,0.122647631408177,0.474691758598313,0.621674237508112,80469,0.219987021414666,96.6
"1400000US06085512035","Census Tract 5120.35, Santa Clara County, California",4924,0.155970755483347,0.484159220146223,0.659017059301381,64516,0.319455727051178,97.8
"1400000US06085512036","Census Tract 5120.36, Santa Clara County, California",5187,0.0923462502409871,0.523038365143628,0.688451898978215,79489,0.260651629072682,99
"1400000US06085512037","Census Tract 5120.37, Santa Clara County, California",3416,0.129391100702576,0.471311475409836,0.661007025761124,69565,0.267857142857143,99
"1400000US06085512038","Census Tract 5120.38, Santa Clara County, California",3254,0.0799016594960049,0.556545789797173,0.654578979717271,48665,0.27320221266134,96.5
"1400000US06085512039","Census Tract 5120.39, Santa Clara County, California",5402,0.113106256941873,0.49666790077749,0.632173269159571,51693,0.370603480192521,96.2
"1400000US06085512042","Census Tract 5120.42, Santa Clara County, California",3020,0.147350993377483,0.481456953642384,0.567218543046358,41076,0.416556291390728,95.9
"1400000US06085512043","Census Tract 5120.43, Santa Clara County, California",6583,0.0923591067902172,0.461491721099803,0.385082789001975,31385,0.661856296521343,94.7
"1400000US06085512045","Census Tract 5120.45, Santa Clara County, California",5653,0.131257739253494,0.483460109676278,0.713603396426676,59610,0.186449672740138,97
"1400000US06085512047","Census Tract 5120.47, Santa Clara County, California",5808,0.146694214876033,0.498106060606061,0.641701101928375,59595,0.300619834710744,97.4
"1400000US06085512052","Census Tract 5120.52, Santa Clara County, California",4473,0.109099038676503,0.492063492063492,0.678515537670467,69483,0.298680974737313,93.9
"1400000US06085512053","Census Tract 5120.53, Santa Clara County, California",4451,0.138845203325095,0.465738036396315,0.683217254549539,55170,0.391822062457875,96.2
"1400000US06085512100","Census Tract 5121, Santa Clara County, California",1527,0.206286836935167,0.402750491159136,0.592010478061559,54811,0.508840864440079,92.1
"1400000US06085512200","Census Tract 5122, Santa Clara County, California",3859,0.259652759782327,0.369525783881835,0.759004923555325,77151,0.180357605597305,98.5
"1400000US06085512305","Census Tract 5123.05, Santa Clara County, California",5039,0.135939670569557,0.460210359198254,0.676523119666601,74483,0.269894820400873,98.4
"1400000US06085512307","Census Tract 5123.07, Santa Clara County, California",6884,0.200319581638582,0.362579895409646,0.675915165601395,76793,0.236199883788495,97.3
"1400000US06085512308","Census Tract 5123.08, Santa Clara County, California",8784,0.145264116575592,0.439207650273224,0.651525500910747,89375,0.24931693989071,99.6
"1400000US06085512309","Census Tract 5123.09, Santa Clara County, California",5026,0.154198169518504,0.436530043772384,0.689216076402706,72279,0.263231197771588,94.3
"1400000US06085512310","Census Tract 5123.10, Santa Clara County, California",5050,0.0843564356435644,0.477623762376238,0.628712871287129,54435,0.431485148514851,97.2
"1400000US06085512311","Census Tract 5123.11, Santa Clara County, California",4211,0.16860603182142,0.424364758964617,0.610068867252434,63115,0.420565186416528,95.8
"1400000US06085512312","Census Tract 5123.12, Santa Clara County, California",3624,0.113962472406181,0.482615894039735,0.673841059602649,70203,0.331953642384106,96.8
"1400000US06085512313","Census Tract 5123.13, Santa Clara County, California",3843,0.0905542544886807,0.506115014311736,0.593026281550872,35745,0.563101743429612,94.6
"1400000US06085512314","Census Tract 5123.14, Santa Clara County, California",6522,0.14688745783502,0.471021159153634,0.621588469794542,47432,0.4147500766636,92.5
"1400000US06085512401","Census Tract 5124.01, Santa Clara County, California",4635,0.188349514563107,0.440129449838188,0.563969795037756,38955,0.468392664509169,92.8
"1400000US06085512402","Census Tract 5124.02, Santa Clara County, California",5030,0.184890656063618,0.462823061630219,0.621868787276342,52372,0.440357852882704,91.8
"1400000US06085512503","Census Tract 5125.03, Santa Clara County, California",9105,0.121691378363537,0.45282811641955,0.618780889621087,75189,0.325645249862713,96.1
"1400000US06085512505","Census Tract 5125.05, Santa Clara County, California",8465,0.0950974601299468,0.483402244536326,0.55380980507974,47426,0.662138216184288,92.9
"1400000US06085512506","Census Tract 5125.06, Santa Clara County, California",7227,0.0455237304552373,0.499377334993773,0.484986854849869,46886,0.724643697246437,94.8
"1400000US06085512508","Census Tract 5125.08, Santa Clara County, California",8351,0.13651059753323,0.469883846245959,0.505089210872949,33423,0.615854388695965,93.6
"1400000US06085512509","Census Tract 5125.09, Santa Clara County, California",5952,0.109879032258065,0.478326612903226,0.564516129032258,53333,0.581149193548387,93.3
"1400000US06085512510","Census Tract 5125.10, Santa Clara County, California",7345,0.147038801906059,0.435534377127297,0.626140231449966,55958,0.496255956432948,96.7
"1400000US06085512602","Census Tract 5126.02, Santa Clara County, California",2404,0.161397670549085,0.464642262895175,0.553660565723794,40957,0.415973377703827,91
"1400000US06085512603","Census Tract 5126.03, Santa Clara County, California",4634,0.0576176089771256,0.544885627967199,0.333405265429435,32852,0.860379801467415,88.6
"1400000US06085512604","Census Tract 5126.04, Santa Clara County, California",4886,0.107859189521081,0.448424068767908,0.39316414244781,40781,0.863896848137536,89.6
"1400000US06085513000","Census Tract 5130, Santa Clara County, California",9578,0,0.724994779703487,0.72489037377323,39282,0.179160576320735,96.9
"1400000US06085513500","Census Tract 5135, Santa Clara County, California",1202,0.265391014975042,0.348585690515807,0.692179700499168,46591,0.413477537437604,96.1
"1400000US06087100100","Census Tract 1001, Santa Cruz County, California",2234,0.185765443151298,0.515219337511191,0.752014324082363,70341,0.185765443151298,93.6
"1400000US06087100200","Census Tract 1002, Santa Cruz County, California",7156,0.162660704304081,0.521799888205702,0.705980994969257,38992,0.229038569032979,95.5
"1400000US06087100300","Census Tract 1003, Santa Cruz County, California",3563,0.211619421835532,0.4313780522032,0.682290204883525,63714,0.124333426887454,96.4
"1400000US06087100400","Census Tract 1004, Santa Cruz County, California",10486,0.00457753194735838,0.381937821857715,0.261014686248331,26836,0.310604615678047,97.1
"1400000US06087100500","Census Tract 1005, Santa Cruz County, California",6440,0.115527950310559,0.642236024844721,0.582142857142857,77714,0.183695652173913,97.4
"1400000US06087100600","Census Tract 1006, Santa Cruz County, California",3665,0.149795361527967,0.497407912687585,0.678035470668486,48287,0.21418826739427,95.8
"1400000US06087100700","Census Tract 1007, Santa Cruz County, California",2015,0.128039702233251,0.558808933002481,0.832754342431762,36991,0.173697270471464,98.3
"1400000US06087100800","Census Tract 1008, Santa Cruz County, California",6608,0.102602905569007,0.702481840193705,0.736834140435835,41399,0.280720338983051,92.6
"1400000US06087100900","Census Tract 1009, Santa Cruz County, California",4397,0.158517170798272,0.508073686604503,0.742779167614282,52802,0.184898794632704,97.8
"1400000US06087101000","Census Tract 1010, Santa Cruz County, California",8081,0.0916965722064101,0.642123499566885,0.642618487810914,33390,0.333745823536691,87
"1400000US06087101100","Census Tract 1011, Santa Cruz County, California",5567,0.188252200467038,0.44673971618466,0.728758756960661,64605,0.139752110652057,98.6
"1400000US06087101200","Census Tract 1012, Santa Cruz County, California",3174,0.18935097668557,0.520163831127914,0.621298046628859,46615,0.154694391934468,98.9
"1400000US06087110100","Census Tract 1101, Santa Cruz County, California",7760,0.164690721649485,0.420618556701031,0.449613402061856,29177,0.75090206185567,92.2
"1400000US06087110200","Census Tract 1102, Santa Cruz County, California",7957,0.141761970591932,0.412215659168028,0.421892673118009,33173,0.729923337941435,92.2
"1400000US06087110300","Census Tract 1103, Santa Cruz County, California",7275,0.0614432989690722,0.47340206185567,0.305429553264605,24733,0.936907216494845,89.6
"1400000US06087110400","Census Tract 1104, Santa Cruz County, California",8077,0.041599603813297,0.521480747802402,0.402129503528538,28708,0.843506252321406,93.4
"1400000US06087110501","Census Tract 1105.01, Santa Cruz County, California",8594,0.0763323248778217,0.473004421689551,0.472189899930184,25079,0.757272515708634,94.7
"1400000US06087110502","Census Tract 1105.02, Santa Cruz County, California",6423,0.0783123151175463,0.526389537599253,0.36851938346567,25630,0.882297991592714,89.7
"1400000US06087110600","Census Tract 1106, Santa Cruz County, California",8241,0.135905836670307,0.473971605387696,0.368401892974154,30510,0.838733163451038,91.8
"1400000US06087110700","Census Tract 1107, Santa Cruz County, California",3159,0.158911047799937,0.409306742640076,0.413421968977525,38860,0.776194998417221,92.2
"1400000US06087120200","Census Tract 1202, Santa Cruz County, California",4684,0.219897523484202,0.430187873612297,0.731639624252775,40703,0.158411614005124,96.1
"1400000US06087120301","Census Tract 1203.01, Santa Cruz County, California",5312,0.227786144578313,0.425451807228916,0.73023343373494,48271,0.14269578313253,96.6
"1400000US06087120302","Census Tract 1203.02, Santa Cruz County, California",3054,0.128356254092993,0.51833660772757,0.698428290766208,50729,0.0736738703339882,94.8
"1400000US06087120400","Census Tract 1204, Santa Cruz County, California",4884,0.150696150696151,0.437755937755938,0.740990990990991,67000,0.11036036036036,94.7
"1400000US06087120500","Census Tract 1205, Santa Cruz County, California",5738,0.198849773440223,0.388637155803416,0.779714186127571,68396,0.0928895085395608,96.8
"1400000US06087120600","Census Tract 1206, Santa Cruz County, California",4781,0.178205396360594,0.458899811754863,0.741476678519138,53961,0.101234051453671,97.2
"1400000US06087120700","Census Tract 1207, Santa Cruz County, California",4307,0.169027165080102,0.470164847921987,0.699791037845368,50175,0.118411887624797,96.3
"1400000US06087120800","Census Tract 1208, Santa Cruz County, California",5779,0.270635057968507,0.42291053815539,0.778335352137048,74499,0.0818480706004499,98.5
"1400000US06087120900","Census Tract 1209, Santa Cruz County, California",8746,0.150697461696776,0.4558655385319,0.725245826663618,54412,0.153098559341413,98.2
"1400000US06087121000","Census Tract 1210, Santa Cruz County, California",3578,0.212129681386249,0.453046394633874,0.778367803242035,71131,0.0371716042481833,98
"1400000US06087121100","Census Tract 1211, Santa Cruz County, California",3229,0.236915453700836,0.322390833075256,0.678228553731805,51750,0.179622174047693,96.3
"1400000US06087121200","Census Tract 1212, Santa Cruz County, California",6547,0.184206506797006,0.424316480830915,0.718191538109058,76577,0.0510157323965175,97.6
"1400000US06087121300","Census Tract 1213, Santa Cruz County, California",4271,0.200655584172325,0.430110044486069,0.627955982205572,56534,0.353547178646687,94.6
"1400000US06087121401","Census Tract 1214.01, Santa Cruz County, California",2755,0.222504537205082,0.440290381125227,0.708166969147005,54286,0.238112522686025,91.6
"1400000US06087121402","Census Tract 1214.02, Santa Cruz County, California",4309,0.108609886284521,0.539800417730332,0.662334648410304,45110,0.378510095149687,96.1
"1400000US06087121403","Census Tract 1214.03, Santa Cruz County, California",3382,0.175340035481963,0.43672383205204,0.650206978119456,47407,0.303962152572442,96.5
"1400000US06087121500","Census Tract 1215, Santa Cruz County, California",5196,0.186297151655119,0.475750577367206,0.683217859892225,38925,0.283487297921478,88.9
"1400000US06087121600","Census Tract 1216, Santa Cruz County, California",6578,0.181970203709334,0.463970811796899,0.714198844633627,37950,0.258437214958954,94.4
"1400000US06087121700","Census Tract 1217, Santa Cruz County, California",7387,0.180046026803845,0.482604575605794,0.6765940165155,45417,0.320833897387302,91.5
"1400000US06087121800","Census Tract 1218, Santa Cruz County, California",4352,0.285615808823529,0.372702205882353,0.755514705882353,44958,0.178768382352941,95.3
"1400000US06087122001","Census Tract 1220.01, Santa Cruz County, California",4926,0.182704019488429,0.417580186764109,0.6977263499797,53916,0.139464068209501,96.5
"1400000US06087122002","Census Tract 1220.02, Santa Cruz County, California",3253,0.233015677835844,0.33630494927759,0.772210267445435,64973,0.0743928681217338,97.3
"1400000US06087122003","Census Tract 1220.03, Santa Cruz County, California",7248,0.195088300220751,0.440397350993377,0.728890728476821,51462,0.164735099337748,95.4
"1400000US06087122100","Census Tract 1221, Santa Cruz County, California",3286,0.188374923919659,0.447048082775411,0.776628119293974,46755,0.173463177115033,97.4
"1400000US06087122201","Census Tract 1222.01, Santa Cruz County, California",6506,0.247156470949892,0.343529050107593,0.778512142637565,58125,0.105441131263449,99.5
"1400000US06087122202","Census Tract 1222.02, Santa Cruz County, California",2328,0.229381443298969,0.37414089347079,0.726374570446735,63879,0.143041237113402,97.3
"1400000US06087122203","Census Tract 1222.03, Santa Cruz County, California",3971,0.249055653487786,0.323344245781919,0.764291110551498,58056,0.116595316041299,100
"1400000US06087122300","Census Tract 1223, Santa Cruz County, California",3796,0.26290832455216,0.402792413066386,0.669388830347734,40541,0.268440463645943,95.1
"1400000US06087122400","Census Tract 1224, Santa Cruz County, California",7247,0.237063612529322,0.423209603974058,0.708845039326618,49380,0.198150959017524,95.1
"1400000US06087122500","Census Tract 1225, Santa Cruz County, California",6988,0.0752718946765884,0.462936462507155,0.406410990269033,27865,0.800658271322267,91.3
"1400000US06087123100","Census Tract 1231, Santa Cruz County, California",3193,0.105543376135296,0.490134669589728,0.519260883181961,29262,0.654243658001879,93.6
"1400000US06087123300","Census Tract 1233, Santa Cruz County, California",1479,0.0791075050709939,0.544962812711291,0.617308992562542,43611,0.57606490872211,98.4
"1400000US06089010100","Census Tract 101, Shasta County, California",1658,0.154402895054282,0.581423401688782,0.741857659831122,23508,0.146562123039807,95.2
"1400000US06089010200","Census Tract 102, Shasta County, California",2325,0.211612903225806,0.476129032258065,0.796989247311828,30655,0.0946236559139785,86.8
"1400000US06089010300","Census Tract 103, Shasta County, California",4329,0.149226149226149,0.516747516747517,0.625317625317625,34213,0.145992145992146,89.9
"1400000US06089010400","Census Tract 104, Shasta County, California",4266,0.1629160806376,0.486169714017815,0.695030473511486,30225,0.124472573839662,88.8
"1400000US06089010500","Census Tract 105, Shasta County, California",5812,0.111665519614591,0.543530626290434,0.625258086717137,31384,0.120440467997247,91.9
"1400000US06089010601","Census Tract 106.01, Shasta County, California",2297,0.239442751414889,0.342185459294732,0.743143230300392,52440,0.0783630822812364,95.6
"1400000US06089010602","Census Tract 106.02, Shasta County, California",5279,0.221443455199848,0.415040727410494,0.719833301761697,43261,0.0903580223527183,98
"1400000US06089010603","Census Tract 106.03, Shasta County, California",1477,0.234258632362898,0.396750169262018,0.675693974272173,32353,0.039268788083954,93.8
"1400000US06089010702","Census Tract 107.02, Shasta County, California",3559,0.193593706097218,0.422871593144142,0.733071087384097,43635,0.0533857825231807,94.3
"1400000US06089010703","Census Tract 107.03, Shasta County, California",3242,0.254164096236891,0.455582973473165,0.744602097470697,33504,0.0835903763109192,93.8
"1400000US06089010704","Census Tract 107.04, Shasta County, California",3956,0.242416582406471,0.349342770475227,0.652173913043478,27234,0.115520728008089,97.2
"1400000US06089010803","Census Tract 108.03, Shasta County, California",5970,0.133835845896147,0.446398659966499,0.607370184254606,38952,0.148408710217755,95.3
"1400000US06089010804","Census Tract 108.04, Shasta County, California",2660,0.196616541353383,0.356766917293233,0.612406015037594,43409,0.0789473684210526,96.2
"1400000US06089010805","Census Tract 108.05, Shasta County, California",4927,0.183681753602598,0.425613963872539,0.682971382179825,39454,0.124619443880658,93.4
"1400000US06089010806","Census Tract 108.06, Shasta County, California",2803,0.230467356403853,0.411344987513379,0.702818408847663,35910,0.100606493043168,93.1
"1400000US06089010807","Census Tract 108.07, Shasta County, California",4643,0.247684686625027,0.386818867111781,0.7174240792591,44464,0.0939048029291406,95.7
"1400000US06089010900","Census Tract 109, Shasta County, California",4043,0.229285184269107,0.379173880781598,0.628988374969082,32267,0.196141479099678,90.3
"1400000US06089011001","Census Tract 110.01, Shasta County, California",1785,0.202240896358543,0.365826330532213,0.686834733893557,51914,0.0840336134453782,92.3
"1400000US06089011002","Census Tract 110.02, Shasta County, California",5068,0.221191791633781,0.336621941594317,0.64542225730071,35286,0.152920284135754,95.6
"1400000US06089011100","Census Tract 111, Shasta County, California",3176,0.220088161209068,0.397984886649874,0.707808564231738,49759,0.0566750629722922,93.7
"1400000US06089011209","Census Tract 112.09, Shasta County, California",6545,0.133842627960275,0.509854851031322,0.60427807486631,25225,0.218640183346066,92.5
"1400000US06089011300","Census Tract 113, Shasta County, California",4905,0.1217125382263,0.508460754332314,0.659531090723751,37146,0.131702344546381,92.8
"1400000US06089011401","Census Tract 114.01, Shasta County, California",4026,0.18628912071535,0.433681073025335,0.679831097863885,40372,0.0822155986090412,95.8
"1400000US06089011402","Census Tract 114.02, Shasta County, California",3426,0.18739054290718,0.408639813193228,0.718038528896673,36115,0.138353765323993,96.6
"1400000US06089011403","Census Tract 114.03, Shasta County, California",2885,0.12790294627383,0.437088388214905,0.662738301559792,50663,0.0495667244367418,94.7
"1400000US06089011500","Census Tract 115, Shasta County, California",5672,0.260578279266573,0.370239774330042,0.688822284908322,29957,0.0572990126939351,91.2
"1400000US06089011600","Census Tract 116, Shasta County, California",3707,0.209063933099541,0.430806582141894,0.709468572970057,33343,0.108443485298085,90.9
"1400000US06089011701","Census Tract 117.01, Shasta County, California",2405,0.191268191268191,0.411642411642412,0.639085239085239,50686,0.0523908523908524,97.4
"1400000US06089011702","Census Tract 117.02, Shasta County, California",3479,0.16240298936476,0.482035067548146,0.616269042828399,26307,0.112676056338028,92.7
"1400000US06089011703","Census Tract 117.03, Shasta County, California",3326,0.158448586891161,0.446482260974143,0.682802164762477,26997,0.174383644016837,86.7
"1400000US06089011801","Census Tract 118.01, Shasta County, California",2245,0.276614699331849,0.367928730512249,0.753229398663697,40785,0.0775055679287305,93.4
"1400000US06089011802","Census Tract 118.02, Shasta County, California",2615,0.244359464627151,0.350286806883365,0.717017208413002,51902,0.0738049713193117,94.1
"1400000US06089011803","Census Tract 118.03, Shasta County, California",2681,0.260350615441999,0.329354718388661,0.708317791868706,40927,0.0798209623274897,95.5
"1400000US06089011900","Census Tract 119, Shasta County, California",4384,0.241560218978102,0.352874087591241,0.76117700729927,50724,0.0572536496350365,95.1
"1400000US06089012000","Census Tract 120, Shasta County, California",4678,0.124412141941,0.422830269345874,0.60239418554938,28131,0.134245404018811,90.1
"1400000US06089012101","Census Tract 121.01, Shasta County, California",4562,0.143138974134152,0.465585269618588,0.604340201665936,37994,0.182156948706708,92
"1400000US06089012102","Census Tract 121.02, Shasta County, California",2097,0.275631855030997,0.361468764902241,0.682880305197902,41213,0.0634239389604196,95.7
"1400000US06089012200","Census Tract 122, Shasta County, California",6073,0.145397661781657,0.45578791371645,0.625555738514737,35410,0.124814753828421,97.6
"1400000US06089012301","Census Tract 123.01, Shasta County, California",2580,0.223643410852713,0.378682170542636,0.62906976744186,32200,0.341860465116279,92.3
"1400000US06089012302","Census Tract 123.02, Shasta County, California",5299,0.221928665785997,0.364974523494999,0.679562181543688,36013,0.115870919041329,95.5
"1400000US06089012303","Census Tract 123.03, Shasta County, California",4042,0.196437407224146,0.404007916872835,0.688520534388916,54818,0.0707570509648689,92.2
"1400000US06089012400","Census Tract 124, Shasta County, California",3575,0.256223776223776,0.328391608391608,0.735104895104895,39683,0.0562237762237762,94
"1400000US06089012500","Census Tract 125, Shasta County, California",1670,0.280838323353293,0.374850299401198,0.761676646706587,37552,0.0568862275449102,85.7
"1400000US06089012601","Census Tract 126.01, Shasta County, California",5123,0.250634393909818,0.360335740776889,0.74468085106383,38811,0.0661721647472184,94.9
"1400000US06089012603","Census Tract 126.03, Shasta County, California",4175,0.333413173652695,0.320718562874251,0.738922155688623,32429,0.0639520958083832,96.4
"1400000US06089012604","Census Tract 126.04, Shasta County, California",2107,0.315140009492169,0.29093497864262,0.762221167536782,31100,0.087327954437589,93.7
"1400000US06089012701","Census Tract 127.01, Shasta County, California",4881,0.200163900839992,0.396230280680189,0.572423683671379,32982,0.0913747182954313,91.3
"1400000US06089012702","Census Tract 127.02, Shasta County, California",2774,0.31182408074982,0.35183850036049,0.73576063446287,32353,0.134823359769286,91.4
"1400000US06091010000","Census Tract 100, Sierra County, California",3040,0.293421052631579,0.328618421052632,0.753947368421053,33250,0.107236842105263,91.2
"1400000US06093000100","Census Tract 1, Siskiyou County, California",1076,0.181226765799257,0.380111524163569,0.46003717472119,26563,0.633828996282528,88.5
"1400000US06093000200","Census Tract 2, Siskiyou County, California",1711,0.182349503214494,0.385739333722969,0.518994739918176,23977,0.388077147866745,84
"1400000US06093000300","Census Tract 3, Siskiyou County, California",3939,0.258187357197258,0.362528560548363,0.706778370144707,31889,0.0992637725310993,94
"1400000US06093000400","Census Tract 4, Siskiyou County, California",656,0.332317073170732,0.288109756097561,0.742378048780488,21613,0.0594512195121951,91.5
"1400000US06093000500","Census Tract 5, Siskiyou County, California",1834,0.235005452562704,0.35659760087241,0.694111232279171,19577,0.124863685932388,93.1
"1400000US06093000600","Census Tract 6, Siskiyou County, California",1733,0.293710328909406,0.353721869590306,0.693017888055395,33438,0.066935949221004,90.5
"1400000US06093000701","Census Tract 7.01, Siskiyou County, California",3777,0.263966110669844,0.340217103521313,0.711940693672227,45588,0.0532168387609214,93.4
"1400000US06093000702","Census Tract 7.02, Siskiyou County, California",4436,0.186654643823264,0.3987826871055,0.583633904418395,29695,0.19522091974752,95
"1400000US06093000703","Census Tract 7.03, Siskiyou County, California",3354,0.219141323792487,0.425760286225403,0.675313059033989,33763,0.0775193798449612,96
"1400000US06093000800","Census Tract 8, Siskiyou County, California",3625,0.269793103448276,0.311172413793103,0.69048275862069,26641,0.0424827586206897,97.5
"1400000US06093000900","Census Tract 9, Siskiyou County, California",7510,0.223968042609854,0.382822902796272,0.671904127829561,35926,0.211185086551265,94.5
"1400000US06093001000","Census Tract 10, Siskiyou County, California",6544,0.282701711491443,0.332059902200489,0.769407090464548,27051,0.0869498777506112,96.8
